model_id,file_id,frame_id,bald,entropy,dice
10,2084,49269,8325.079,26153.596,0.9955075110065597
10,2084,49270,11493.477,30099.11,0.9958857927776121
10,2084,49271,9436.712,28194.906,0.9947552549237014
10,3745,88854,7314.6494,39046.562,0.9848535475722028
10,3745,88855,8717.194,43900.984,0.9696448801437383
10,3745,88856,5583.0996,38003.92,0.9713863850887277
10,3745,88857,10404.667,44072.164,0.9729879888983941
10,3745,88858,11182.819,47729.535,0.9651907983520708
10,3745,88859,11646.349,48071.41,0.9653413941090416
10,3745,88860,10549.063,47073.418,0.9632922191081419
10,3745,88861,11515.491,45422.574,0.9721962546181462
10,3745,88862,15363.8125,55846.49,0.9596677930298837
10,3745,88863,11525.145,45130.58,0.9677652877881827
10,3745,88864,15712.32,46760.52,0.9765005655531684
10,3745,88865,15648.033,47298.01,0.9887198761599142
10,3745,88866,4057.01,36004.93,0.9893800311004859
10,3745,88867,3719.8057,33479.508,0.9906484821110723
10,3745,88868,5683.463,35625.86,0.9905185311258731
10,3745,88869,9092.369,40662.37,0.9892843795564311
10,3745,88870,4694.8433,33732.5,0.9916517997757617
10,3745,88871,2226.4143,31256.312,0.9918099653582957
10,3745,88872,6002.3145,38293.434,0.9812686436371563
10,3745,88873,7592.658,39003.84,0.9695556568481268
10,3745,88874,5375.1875,42770.613,0.9619675034557426
10,3745,88875,5561.108,37906.836,0.965043711124541
10,3745,88876,7425.2676,40674.9,0.9654694448630416
10,4027,95584,13398.845,59899.75,0.9815855503054048
10,4027,95585,17697.533,56342.77,0.9885850779976593
10,4027,95586,21082.629,72652.32,0.9757534131092925
10,4027,95587,27461.555,76926.92,0.9814102712204578
10,4027,95588,17237.395,63093.484,0.9794658274420022
10,4027,95589,15337.271,62992.668,0.9765369907450105
10,4027,95590,18369.908,64734.285,0.9794432591351695
10,4027,95591,26077.047,74195.62,0.9810454158627162
10,4027,95592,19860.156,56521.652,0.9891325780440294
10,4027,95593,19664.566,57726.176,0.9924508767880895
10,4027,95594,12342.916,61111.65,0.9790366862683915
10,4027,95595,21128.568,65346.426,0.9801870983558097
10,4027,95596,12152.68,56835.484,0.9819339823890887
10,4027,95597,18874.072,61499.902,0.9803469687322977
10,4027,95598,16071.207,55257.49,0.9865607655586277
10,4027,95599,27010.092,68816.26,0.9807185253910938
10,4027,95600,17845.781,59631.23,0.9778101139019983
10,4027,95601,23902.205,66243.54,0.9842101069660726
10,4027,95602,22133.232,73339.04,0.9746123665386696
10,4027,95603,18846.293,61549.22,0.977392490910226
10,4027,95604,20824.023,60678.477,0.9844399874054057
10,4027,95605,16178.3545,64372.785,0.973152196067467
10,4027,95606,27787.29,72278.98,0.9776463067861272
10,4027,95607,22870.656,68233.31,0.9782209302116834
10,4782,113601,6143.6357,26107.695,0.9940130352756166
10,4782,113602,6647.3286,25482.072,0.9957231882803033
10,4782,113603,3156.2246,24571.969,0.9946757584843564
10,4782,113604,13638.96,34761.617,0.9941993198829964
10,4782,113605,4774.3555,25351.521,0.9941887289160751
10,4782,113606,8711.385,31356.965,0.9931891177421237
10,4782,113607,10196.73,31369.648,0.9947292943079169
10,4782,113608,3908.6646,26020.203,0.9945504705126793
10,4782,113609,5714.608,27511.234,0.9957543670853012
10,4782,113610,10605.436,31211.232,0.9949168902280159
10,4782,113611,8699.592,28902.053,0.9945652980729964
10,4782,113612,7572.9844,27516.217,0.9953027672015589
10,4782,113613,10908.378,32504.69,0.9925676572644682
10,4782,113614,3463.7212,23808.41,0.9950785380542695
10,4782,113615,11743.441,34597.344,0.9939112288388001
10,4782,113616,11158.451,32700.955,0.9949761611328752
10,4782,113617,6511.3267,28066.766,0.9951004818134199
10,4782,113618,12122.768,36260.383,0.99272728331332
10,4782,113619,7778.9775,31497.746,0.9910824801881611
10,4782,113620,9117.757,32755.967,0.9925330511909044
10,4782,113621,7378.651,29724.252,0.9942838515085541
10,4782,113622,10389.317,33949.035,0.992918374999985
10,4782,113623,11035.367,36429.89,0.991715286848552
10,4782,113624,20749.879,45728.19,0.9937307510494537
10,4782,113625,8032.0684,30846.89,0.9940871162456859
10,6420,156773,17342.883,71783.5,0.9057993430060718
10,6420,156774,14654.61,66830.875,0.9037820026109407
10,6420,156775,20128.38,69380.85,0.9034627563707711
10,6420,156776,26533.936,74657.266,0.916239299233342
10,6420,156777,22693.984,71300.49,0.9003394370114236
10,6420,156778,19090.994,67913.76,0.8961106730803293
10,6420,156779,25101.465,79253.62,0.9017669818671052
10,6420,156780,27817.324,81630.78,0.9153046034164996
10,6420,156781,25565.926,77640.11,0.8925444964122147
10,6420,156782,22724.246,76977.43,0.90956696588214
10,6420,156783,25281.154,80757.78,0.8969025831907503
10,6420,156784,18061.416,71615.28,0.8914952986527105
10,6420,156785,19700.467,72049.555,0.9011174642614121
10,6420,156786,18403.88,74272.195,0.9032486523173466
10,6420,156787,18866.926,73009.97,0.9116097612859191
10,6420,156788,17862.145,67332,0.904612629841953
10,6420,156789,26711.09,76567.71,0.9046951123517648
10,6420,156790,17415.105,67953.61,0.8948996425740696
10,6420,156791,15144.174,70643.04,0.8894389598962983
10,6420,156792,24569.816,77453.414,0.8988736414038839
10,6420,156793,16130.253,67134.96,0.8869108210309621
10,6420,156794,16702.867,70803.75,0.8776748830090971
10,6420,156795,18804.312,66831.484,0.8802207280122601
10,6420,156796,24324.36,74003.984,0.9017239685348784
10,6420,156797,17968.654,72397.42,0.8909626657100665
10,6420,156798,23687.688,78314.28,0.8994428417175835
10,6420,156799,17222.088,70839.87,0.9007305968886201
10,6420,156800,14937.227,66719.68,0.9166413225124171
10,6420,156801,16123.319,67337.28,0.9045974167816171
10,6420,156802,18023.367,70632.76,0.907672734529644
10,6420,156803,25304.156,73857.4,0.9195204259375954
10,6420,156804,18178.389,67381.69,0.910661497134274
10,6420,156805,14052.555,64067.836,0.905495911121644
10,6420,156806,17530.05,71040.32,0.8992810096676374
10,6420,156807,21662.197,72901.414,0.9189611320220311
10,6420,156808,25044.787,76677.68,0.9269019680533507
10,6420,156809,13111.43,61065.723,0.9033029592372807
10,6420,156810,23412.248,77428.75,0.898389052296088
10,6420,156811,19238.05,76100.24,0.9213103075898572
10,6420,156812,19564.656,71806.37,0.9181731038464164
10,6420,156813,18831.277,69139.83,0.910250800494561
10,6420,156814,18103.143,67420.3,0.9105905250189004
10,6420,156815,22751.32,74653.84,0.9226792169767316
10,6420,156816,19037.824,72247.11,0.9106639912793761
10,6420,156817,20228.021,66320.12,0.9151612543220751
10,6420,156818,16937.76,66901.086,0.8997311225822665
10,6420,156819,26060.447,83131.92,0.92693698920109
10,6420,156820,24103.188,74696.12,0.9192159465799417
10,6420,156821,22006.758,74001.21,0.9189520458019846
10,6835,176956,7009.2734,32552.012,0.9863643620493711
10,6835,176957,14239.088,41942.414,0.9869807775488604
10,6835,176958,7051.2563,31267.748,0.9892818125555954
10,6835,176959,8860.947,34346.6,0.9919970797538737
10,6835,176960,11124.837,33652.88,0.9943833170252585
10,6835,176961,16853.049,41449.242,0.9937656638929637
10,6835,176962,12250.396,35573.746,0.9914781990456674
10,6835,176963,5227.7954,26526.865,0.9940902222638083
10,6835,176964,4859.759,24886.768,0.994342305991228
10,6835,176965,6043.3174,27293.88,0.9944904027084722
10,6835,176966,6111.189,31002.21,0.9878360549449947
10,6835,176967,6459.1313,33607.895,0.9814884651035249
10,6835,176968,12652.492,39876.582,0.9851452772298146
10,6835,176969,10475.22,38103.797,0.9866434541981399
10,6835,176970,5856.4507,32914.727,0.9842371686503112
10,6835,176971,5535.7764,33055.64,0.9864351706819686
10,6835,176972,11387.804,39060.633,0.9884785153262434
10,6835,176973,11635.317,37848.406,0.9870537057635449
10,6835,176974,9676.986,37546.164,0.9817539925736907
10,6835,176975,9988.444,39424.6,0.982112167362614
10,6835,176976,3785.1099,25650.426,0.9883099798272301
10,6835,176977,6725.752,26906.037,0.9944913989185691
10,6835,176978,6292.2676,28147.2,0.9938938393233394
10,6835,176979,5141.918,25847.934,0.9947351522802366
10,6835,176980,1559.7874,19899.154,0.9944416612587857
10,6835,176981,4188.916,22855.525,0.9945518441352873
10,6835,176982,3635.0068,21972.756,0.9945734142606362
10,6835,176983,3106.1863,22241.102,0.994649378244977
10,6835,176984,3081.5918,27036.463,0.9860001817447308
10,6835,176985,8307.401,33151.453,0.9795007174366025
10,6835,176986,7606.7925,34043.402,0.9780506875141912
10,6835,176987,9504.002,37895.137,0.9789223573819367
10,6835,176988,12055.314,38183.996,0.9852041179915245
10,6835,176989,8891.593,39355.57,0.9785806568137169
10,6835,176990,14621.815,46410.34,0.9824054279410057
10,6835,176991,14667.622,44484.965,0.9817700081810714
10,6835,176992,7598.0654,37045.492,0.9778362115686445
10,6835,176993,6083.465,34032.133,0.9726302506328406
10,6835,176994,4857.766,27195.467,0.9857758516002135
10,6835,176995,7665.278,28341.55,0.9947513366676253
10,6835,176996,6732.7837,28924.867,0.9939950468809122
10,6835,176997,6832.364,27849.598,0.9939231289932242
10,6835,176998,7375.0044,27420.129,0.9947109473757217
10,6835,176999,8488.775,27981.615,0.9946808338194006
10,6835,177000,2219.5283,20603.676,0.9945224743213241
10,6835,177001,4958.354,24953.027,0.99449764285933
10,6835,177002,9343.341,34518.215,0.9921182305995996
10,6835,177003,4698.9487,29146.895,0.9797462981585605
10,6835,177004,4685.6855,28462.824,0.9800186033955791
10,7006,185259,29262.107,76390.28,0.9326450726368828
10,7006,185260,21040.62,65114.98,0.9437137037912292
10,7006,185261,18403.74,63907.637,0.9459359348033328
10,7006,185262,19475.459,62193.543,0.9682429510656887
10,7006,185263,27028.598,70640.664,0.962592592490275
10,7006,185264,19730.004,60526.145,0.9699904145710485
10,7006,185265,26150.672,61108.34,0.9814349917035794
10,7006,185266,22654.334,61334.36,0.980795406617399
10,7006,185267,23100.055,64370.64,0.9836632771037481
10,7006,185268,23215.94,58633.992,0.9863751682325597
10,7006,185269,22690.99,60361.227,0.9702401400639162
10,7006,185270,21281.684,57126.082,0.9780505887234265
10,7006,185271,29150.324,63041.56,0.9881500094450066
10,7006,185272,18818.389,56414.504,0.9822107066683652
10,7006,185273,18465.105,56734.98,0.9767725182178797
10,7006,185274,23163.275,56286.35,0.9864686797577176
10,7006,185275,23091.81,59940.92,0.9796289090947459
10,7006,185276,19652.805,58648.28,0.97979213512864
10,7006,185277,20829.586,58467.023,0.985351460473156
10,7006,185278,18145.643,51097.668,0.9869571220360922
10,7006,185279,17298.762,55274.906,0.9780425905848775
10,7006,185280,20312.057,53590.82,0.9838734135790421
10,7006,185281,27328.244,65031.105,0.9849712177629752
10,7006,185282,16880.781,49542.406,0.9842581959784222
10,7006,185283,20028.654,51782.24,0.9860431007929698
10,7006,185284,20686.498,55031.867,0.9871924248210473
10,7006,185285,26369.088,62252.547,0.981677294166461
10,7006,185286,12263.476,44910.598,0.9873729178329675
10,7006,185287,16241.416,46967.766,0.9880653707756674
10,7006,185288,28675.855,66238.28,0.9772808216076464
10,7006,185289,14265.566,55096.133,0.9610666602855673
10,7006,185290,22059.027,62721.363,0.969996802865291
10,7006,185291,25857.057,68010.51,0.9566284647210106
10,7006,185292,28261.111,72594.02,0.9461982962492652
10,7006,185293,26446.738,71827.62,0.938187324236091
10,7006,185294,23874.832,69329.51,0.9379327575830967
10,7006,185295,31890.379,76044.125,0.9458649729671166
10,7006,185296,21992.43,71505.11,0.9442029783770528
10,7006,185297,22319.393,76694.38,0.9402188200757491
10,7006,185298,25980.738,67600.39,0.9468309839064128
10,7006,185299,18139.57,61306.195,0.9522704848945198
10,7006,185300,27694.875,67085.18,0.9664253801168473
10,7006,185301,18356.51,60287.855,0.9689872225699532
10,7006,185302,16899.861,55583.13,0.9793283474020185
10,7006,185303,13661.388,50534.4,0.9793823038632149
10,7006,185304,13980.2705,51460.83,0.9820828841805713
10,7006,185305,22581.795,61289.195,0.9756009946076638
10,7006,185306,23298.396,64065.535,0.9758114713197713
10,7006,185307,10431.027,50520.58,0.9767904899272668
10,7179,193440,15675.169,67116.73,0.9604416090777275
10,7179,193441,15103.338,59608.344,0.9725928726323066
10,7179,193442,12148.034,59784.777,0.9578837105033712
10,7179,193443,15105.255,62720.2,0.963089355671712
10,7179,193444,15784.917,63416.5,0.9518848035582584
10,7179,193445,15538.478,59640.004,0.9681183972542559
10,7179,193446,12006.574,59618.938,0.9574830850892107
10,7179,193447,17825.527,65250.29,0.9622125416808158
10,7179,193448,14702.926,64854.715,0.9500221211896989
10,7179,193449,9016.71,57564.336,0.9643388044808143
10,7179,193450,20448.215,67157.69,0.9655479227928243
10,7179,193451,17010.225,62779.723,0.9573941771972566
10,7179,193452,21326.443,69271.74,0.9649961541601766
10,7179,193453,12504.873,61990.09,0.9598367195320363
10,7179,193454,19387.258,66178.56,0.9675591671288355
10,7179,193455,13989.949,59009.957,0.9708184173521435
10,7179,193456,16335.524,63150.344,0.9717004844823819
10,7179,193457,18440.814,59866.785,0.9713899295550656
10,7179,193458,15435.073,61879.402,0.9691256097682278
10,7179,193459,12525.69,59079.035,0.9664621432766474
10,7179,193460,12259.706,53011.35,0.9743916934720203
10,7179,193461,13367.783,55597.402,0.9718258819884644
10,7179,193462,20017.135,63119.78,0.97032156526268
10,7179,193463,15364.011,57174.098,0.9611919623876002
10,7179,193464,13193.302,57591.555,0.9675507021554451
10,7179,193465,11483.567,54208.695,0.9724068107366901
10,7179,193466,10850.704,53087.227,0.967103010329741
10,7179,193467,19569.066,58644.06,0.9768965679613842
10,7179,193468,9166.483,48939.69,0.976058287443702
10,7179,193469,14082.389,54559.44,0.9766377851928023
10,7179,193470,16300.5625,60122.95,0.9753062216705067
10,7179,193471,16582.033,57923.152,0.9771470494744199
10,7179,193472,12407.484,50190.152,0.9797421384911157
10,7179,193473,11097.988,51602.027,0.9795820213483395
10,7179,193474,9333.126,54229.492,0.9625196224368013
10,7179,193475,16421.42,61869.254,0.9744520506598581
10,7179,193476,19304.39,64192.1,0.9651381345457608
10,7179,193477,15384.819,62203.04,0.9653600117446198
10,7179,193478,16204.163,59924.418,0.9642654295571534
10,7179,193479,22275.002,67317.164,0.9655032040952034
10,7179,193480,11149.193,56944.555,0.9593677248141022
10,7179,193481,14305.102,61086.32,0.9631603573252007
10,7179,193482,19463.865,65357.51,0.9641224336790631
10,7179,193483,13676.886,56728.844,0.9742719574431148
10,7179,193484,22044.318,69596.99,0.9560004178615797
10,7179,193485,18114.959,63380.312,0.9661620750613552
10,7179,193486,10544.647,57176.43,0.9543474321004566
10,7179,193487,16454.898,63851.516,0.9610763577111173
10,7179,193488,10416.468,56392.54,0.9632335299376004
10,7193,194097,22363.97,53787.316,0.987595366656343
10,7193,194098,11224.704,40501.254,0.9887727750411474
10,7193,194099,15146.312,47476.2,0.9838926814687171
10,7193,194100,10133.148,43823.9,0.9883284494990101
10,7193,194101,8341.883,36155.734,0.9905541173667689
10,7193,194102,17770.533,47048.504,0.9907762936808094
10,7193,194103,16290.0625,49474.324,0.988977769547718
10,7193,194104,10265.168,38654.32,0.9903145878180304
10,7193,194105,21374.035,57881.7,0.9833191352144781
10,7193,194106,8355.693,45656.44,0.9803273300875874
10,7193,194107,15077.242,47272.066,0.9884974556967876
10,7193,194108,13248.864,47576.773,0.9812646159881486
10,7193,194109,15171.271,44143.7,0.9912384657478042
10,7193,194110,20877.904,52333.35,0.9907824547182824
10,7193,194111,14038.785,44784.695,0.9906133633836125
10,7193,194112,7916.3184,36781.605,0.9905638297058181
10,7193,194113,9988.583,42347.258,0.9881308062168159
10,7193,194114,17101.87,49475.875,0.9881865513995136
10,7193,194115,9825.032,35877.934,0.9921968637324361
10,7193,194116,17533.867,46981.723,0.9922214526270074
10,7193,194117,17297.762,44262.203,0.9914860804074582
10,7193,194118,15624.679,48603.004,0.9864907211884113
10,7193,194119,8809.902,33989.05,0.9923810826096775
10,7193,194120,8936.778,35306.562,0.9912246807125955
10,7193,194121,11303.771,44496.25,0.9866675158028283
10,7193,194122,9112.341,37462.652,0.9904789020904471
10,7193,194123,5759.633,38611.312,0.9864769134995766
10,7193,194124,9583.081,39027.28,0.9901159101165178
10,7193,194125,4332.295,33196.758,0.987369366602327
10,7193,194126,13973.149,47481.09,0.9823080465366081
10,7193,194127,17176.5,46232.97,0.9903839648802094
10,7193,194128,14499.719,47335.1,0.9875941397919832
10,7193,194129,20030.951,52133.324,0.9898082190688557
10,7193,194130,13247.647,44060.125,0.9882493641703036
10,7193,194131,15930.568,47841.88,0.9878005657645812
10,7193,194132,12075.756,40717.773,0.9902405771961981
10,7193,194133,7982.292,37780.637,0.9903031853277212
10,7193,194134,12514.609,40393.65,0.9898312083962758
10,7193,194135,11222.965,39854.184,0.9890321981125457
10,7193,194136,9227.67,41399.992,0.9887984884751337
10,7193,194137,12101.814,39267.223,0.9919603775921857
10,7193,194138,18411.918,49214.598,0.9886690368344974
10,7193,194139,14666.1045,45028.734,0.9890206869687774
10,7193,194140,7492.2607,39934.406,0.9877697026948581
10,7193,194141,17540.418,51368.39,0.9882188127437127
10,7193,194142,5175.262,35822.723,0.9878330438284324
10,7193,194143,11133.798,43728.477,0.9883323689061463
10,7193,194144,11177.548,41719.4,0.9855753817937513
10,7193,194145,13037.734,43608.957,0.9858766518785271
10,7353,201731,24407.488,69732.13,0.9830121256772875
10,7353,201732,19538.113,65412.68,0.980326948040785
10,7353,201733,27227.918,66599.36,0.9878025902033474
10,7353,201734,19760.715,61737.273,0.9829588101892391
10,7353,201735,18448.553,51680.86,0.9945693147729435
10,7353,201736,20426.324,65242.176,0.9810931182108247
10,7353,201737,17890.736,57859.137,0.9921842370445867
10,7353,201738,17496.975,60585.645,0.9822949108394718
10,7353,201739,18279.793,67796.6,0.9783537400214011
10,7353,201740,16160.917,65504.133,0.9839450101552227
10,7353,201741,13598.601,64728.17,0.9817316623325529
10,7353,201742,16696.463,61554.9,0.9821995443908804
10,7353,201743,19818.232,72259.64,0.9768504256721181
10,7353,201744,25281.54,73700.54,0.984021698271342
10,7353,201745,21764.129,71212.56,0.9776031588982554
10,7353,201746,18114.408,67736.805,0.9703312709345708
10,7353,201747,21857.596,66728.74,0.985266743773362
10,7353,201748,24352.232,73158.75,0.9770952449006686
10,7353,201749,18899.46,52900.285,0.9952588404748749
10,7353,201750,25571.344,66356.336,0.9804931570275709
10,7353,201751,19775.557,61460.652,0.9889184450149836
10,7353,201752,23054.896,65316.73,0.9885616859790002
10,7353,201753,17028.508,70898.08,0.9748534547769139
10,7353,201754,18609.36,63916.586,0.9844064268519015
10,7353,201755,15134.647,65994.63,0.9786804862634018
10,7353,201756,13435.683,58071.75,0.972751681330602
10,7353,201757,18960.393,68655.68,0.9773682183113717
10,7353,201758,24704.875,74709.08,0.9793160695284706
10,7353,201759,30182.959,83251.07,0.9749243569079955
10,7353,201760,22841.463,71685.5,0.979658889589691
10,7353,201761,18010.174,67036.54,0.9807746269253929
10,7353,201762,20497.793,71650.766,0.9702210230838525
10,7353,201763,27825.18,62893.54,0.9950803389887686
10,7353,201764,20825.408,61907.13,0.988676133981691
10,7353,201765,14462.612,57070.59,0.9852834870765702
10,7353,201766,16157.621,53560.293,0.9876964025099972
10,7353,201767,17029.04,57862.695,0.9879016710581012
10,7353,201768,18873.389,57773.566,0.9908034191286993
10,7353,201769,16295.287,55693.137,0.9901084651838548
10,7353,201770,16719.992,48652.523,0.9941042325286759
10,7353,201771,16868.734,60506.234,0.9748243256425986
10,7353,201772,9514.691,49147.652,0.9612589657436869
10,7353,201773,16555.717,60497.38,0.9655736771685055
10,7353,201774,14692.964,59867.26,0.9713742849486362
10,7353,201775,18273.096,63833.156,0.9719569858390197
10,7353,201776,16950.254,68418.07,0.9624059746339869
10,7353,201777,21144.105,65042.8,0.974295784050437
10,7353,201778,28971.08,83410.26,0.9595569891976969
10,7353,201779,24087.219,78999.35,0.9593125139073925
10,7357,201927,30460.797,79297.62,0.9856381201447306
10,7357,201928,30663.65,79482.85,0.981125101803922
10,7357,201929,30189.428,83391.84,0.9785724121867851
10,7357,201930,25722.877,75838.49,0.9813028312425923
10,7357,201931,18566.094,71093.29,0.9709589665124359
10,7357,201932,30748.32,82631.88,0.9809048012674875
10,7357,201933,23038.31,70366,0.9736083020701051
10,7357,201934,17994.525,67774.79,0.9797018471461973
10,7357,201935,21663.54,71419.26,0.9747026529056264
10,7357,201936,22507.23,68172.95,0.9860566658398655
10,7357,201937,18184.18,62939.004,0.9811362120199869
10,7357,201938,28701.066,77109.234,0.9797589714683999
10,7357,201939,22766.203,65411.86,0.9842630625311707
10,7357,201940,25134.275,71409.48,0.9808375005091066
10,7357,201941,22537.32,70484.375,0.969396033930549
10,7357,201942,25664.518,71968.29,0.9750092537092561
10,7357,201943,29980.879,72773.1,0.9852208058836042
10,7357,201944,19807.549,60869.49,0.9844998564859078
10,7357,201945,17773.723,60619.76,0.9833325998881979
10,7357,201946,22209.21,63258.344,0.9810770663431144
10,7357,201947,12635.408,56757.93,0.9849222158464525
10,7357,201948,18128.873,53639.195,0.9915790831106984
10,7357,201949,15912.886,52383.336,0.9810170392640678
10,7357,201950,14313.117,54342.613,0.9748182416334574
10,7357,201951,16460.938,59156.16,0.9656280786153258
10,7357,201952,22327.03,61167.21,0.9779589673522338
10,7357,201953,18505.615,54613.7,0.9786072357284079
10,7357,201954,19030.154,55437.383,0.979588775535368
10,7357,201955,15184.937,50822.25,0.9794677584305922
10,7357,201956,19470.037,57373.6,0.9760792174466884
10,7357,201957,20613.309,57367.156,0.9785678293114846
10,7357,201958,12674.358,51365.902,0.9793565170514278
10,7357,201959,28554.754,67951.7,0.9858138925862354
10,7357,201960,20715.473,58781.188,0.9852577230394259
10,7357,201961,27320.795,63870.895,0.9874010101717103
10,7357,201962,27746.873,67708.21,0.9816564939852915
10,7357,201963,31965.014,70843.125,0.9855101024703355
10,7357,201964,18096.88,57778.727,0.9814421459255149
10,7357,201965,32821.152,71996.76,0.9815141541620027
10,7357,201966,20986.72,58455.465,0.9857579293519344
10,7357,201967,21770.938,61651.48,0.9852553809055742
10,7357,201968,22274.99,59863.51,0.98991148416794
10,7357,201969,13272.582,52742.918,0.9874817516934788
10,7357,201970,25761.178,60833.582,0.9915937323211199
10,7357,201971,20775,56035.53,0.988521722792162
10,7357,201972,23798.955,60466.156,0.9881731228015889
10,7357,201973,15211.952,52670.68,0.9896943371714683
10,7357,201974,15633.712,54682.19,0.9860539454404408
10,7357,201975,19691.818,57909.453,0.9860286448822552
10,7364,202237,16389.182,107949.35,0.9370190616617886
10,7364,202238,20075.803,100410.055,0.9352754688625409
10,7364,202239,20295.75,104588.73,0.9466719767565274
10,7364,202240,23097.938,103055.9,0.9357190042084462
10,7364,202241,21728.408,102861.19,0.9361213646011659
10,7364,202242,21267.018,109393.57,0.935216192528248
10,7364,202243,28794.484,108342.66,0.9393811271224518
10,7364,202244,22749.215,103562.18,0.9176988817421158
10,7364,202245,21898.281,109083.31,0.920497318312184
10,7364,202246,20993.094,110171.055,0.9440230033591428
10,7364,202247,18845.707,99022.61,0.9289586029282388
10,7364,202248,19920.338,101550.18,0.9331181480360928
10,7364,202249,14394.948,100373.664,0.9326066333813331
10,7364,202250,20111.951,103302.94,0.9390453171122024
10,7364,202251,21202.2,103626.19,0.9333661710605683
10,7364,202252,19194.758,96752.96,0.9482829939127441
10,7364,202253,13099.002,95440.93,0.9376433175597236
10,7364,202254,20858.604,101386.01,0.9507014265584409
10,7364,202255,16606.824,99363.38,0.9449596865336963
10,7364,202256,21547.432,105850.055,0.935017293234442
10,7364,202257,14583.7,97472.125,0.9498737837342229
10,7364,202258,20206.574,110185.84,0.9445862843828658
10,7364,202259,30764.75,111417.86,0.9483457647578237
10,7364,202260,16791.703,100343.85,0.9516085273255512
10,7364,202261,16675.762,96779.875,0.9488433494771974
10,7364,202262,23626.242,102402.484,0.9425595509154076
10,7364,202263,22255.588,95155.26,0.9510550603754719
10,7364,202264,24805.594,102147.09,0.9471513265865323
10,7364,202265,17365.014,95796.8,0.9294157462953626
10,7364,202266,21706.658,98834.35,0.9458372675165952
10,7364,202267,26818.402,97442.86,0.9450689292300314
10,7364,202268,24428.406,97134.93,0.9445582862372391
10,7364,202269,17749.156,95256.08,0.9406894257475559
10,7364,202270,19449,98764.805,0.942803358225575
10,7364,202271,17963.322,92912.336,0.9488439861574407
10,7364,202272,16978.371,95122.05,0.9342446163126646
10,7364,202273,18421.037,92308.516,0.9482483270021855
10,7364,202274,29355.473,106833.13,0.9415930049834653
10,7364,202275,20825.895,99887.445,0.9384398716625749
10,7364,202276,24171.129,104165.12,0.9424992216816273
10,7364,202277,19043.96,94016.58,0.9497275088162671
10,7364,202278,25887.502,98310.836,0.9556113081563959
10,7364,202279,15022.333,85562.47,0.9456370811565276
10,7364,202280,19934.51,92507.48,0.9455345538693009
10,7364,202281,11133.848,86362.766,0.9403862859012841
10,7364,202282,29566.94,103576.6,0.9475563430326989
10,7364,202283,20990.455,100118.74,0.9584667627333279
10,7364,202284,15823.958,86861.016,0.9478226995880095
10,7364,202285,17192.982,89976.4,0.947538314188962
10,7368,202433,7984.429,51161.438,0.9841755833908852
10,7368,202434,8598.223,51371.695,0.9907034234947515
10,7368,202435,10744.078,53803.42,0.9835618976670213
10,7368,202436,5150.7314,50221.992,0.9840893346775593
10,7368,202437,10144.6455,51366.965,0.9884112571897002
10,7368,202438,6646.8423,54952.953,0.9825624449215664
10,7368,202439,9987.93,52434.87,0.9849051057374794
10,7368,202440,14917.6,63965.47,0.9819015817002905
10,7368,202441,11264.046,55843.75,0.9811914415306277
10,7368,202442,6828.924,55329.633,0.982612451507966
10,7368,202443,13127.224,62465.605,0.9822990509300108
10,7368,202444,9873.228,60156.855,0.9800273578709044
10,7368,202445,12827.855,63158.65,0.9797930451986966
10,7368,202446,10055.92,58984.484,0.9798644733345381
10,7368,202447,11434.73,64374.73,0.9795703128903104
10,7368,202448,8785.298,65530.625,0.974472822031846
10,7368,202449,11074.374,59196.996,0.9800410286047692
10,7368,202450,16854.754,69469.07,0.9772481179213159
10,7368,202451,12491.311,60813.02,0.9826400303556296
10,7368,202452,13537.067,63878.24,0.980123399724721
10,7368,202453,8596.69,54218.31,0.9882548291950225
10,7368,202454,11857.754,57828.305,0.9880053578735803
10,7368,202455,8912.137,57596,0.9837861994414208
10,7368,202456,10440.951,58712.863,0.9873698377174936
10,7368,202457,12516.3,60968.57,0.9765788371998957
10,7368,202458,8409.159,56453.875,0.9776413183411212
10,7368,202459,13334.558,60722.195,0.9785363114767509
10,7368,202460,9219.691,55085.613,0.9862704621230614
10,7368,202461,9846.116,56222.633,0.9844860027931254
10,7368,202462,5668.237,54293.484,0.9799290044309537
10,7368,202463,14133.545,65014.758,0.9806194832261763
10,7368,202464,7920.183,56882.445,0.987700705799571
10,7368,202465,11760.623,64907.477,0.9754104778004041
10,7368,202466,5483.016,52014.977,0.9777516082492503
10,7368,202467,9486.293,59737.984,0.9834508423188788
10,7368,202468,11602.054,58903.758,0.9820291635560406
10,7368,202469,11420.052,61708.89,0.9827336131836792
10,7368,202470,7828.2144,57105.895,0.9829948174418921
10,7369,202471,15145.859,76168.63,0.9688758915079083
10,7369,202472,21788.996,83300.445,0.9646288145089121
10,7369,202473,20156.027,75405.31,0.9625889165016666
10,7369,202474,21620.791,80970.46,0.9561668524941686
10,7369,202475,13845.934,79352.945,0.9527415130703215
10,7369,202476,8573.732,69791.64,0.9628645284711526
10,7369,202477,23314.598,87646.7,0.9511842553404456
10,7369,202478,13041.176,79885.05,0.9557376478416173
10,7369,202479,20542.77,92621.72,0.9505473210163582
10,7369,202480,15859.086,84676.35,0.9450724991816687
10,7369,202481,18794.672,84079.25,0.9500379197476253
10,7369,202482,21253.96,88904.836,0.9586419681351784
10,7369,202483,17594.736,89922.484,0.9546005607891861
